Date,Time,Amazon Verified,Rating Score,Review Description,Review ID,Review Reaction,Review Title,User ID,Marketing Campaign,Order Value,Impressions,Clicks,Conversion Rate,Channel,Customer Segment,Product Category,SentimentLabel,SentimentScore
11-07-2024,19:33:01,TRUE,5,My terrace garden have never looked better - growing vigorously,RGYHJCU9T301U,199,Great buy,d68aa7de-fdce-48b4-a6bb-ef01c43e1602,Pest Control Solutions Drive,3254.53,89826,1703,0.019,Search Ads,Retailer - Tier 2,Seeds,POSITIVE,0.987988234
14-01-2022,03:33:02,TRUE,3,Some improvement in my succulents but expected more,R8LXPP9WUG7AI,155,Average product,c430cdba-f1bc-47cc-8682-0cfc022f8f97,YieldMax Pro Launch,2943.21,1963,140,0.0713,Offline Events,Large Farm - New,Plant Nutrients,POSITIVE,0.873344898
18-10-2025,06:06:23,TRUE,4,"My bonsai are thriving with this product, pest-free now",RN6I82UTEB50H,96,Life saver for plants,373852d4-c60a-4e0d-9b25-ec1be92670b9,Organic Growth Initiative,4539.21,54031,3190,0.059,Offline Events,Small Farm - New,Plant Nutrients,POSITIVE,0.986905277
22-09-2022,01:33:43,TRUE,4,Visible difference in my terrace garden after 4 weeks,RUV6349TR6OC3,75,Effective product,e02a2311-5d48-44c4-9358-023138a9cd1d,Pest Control Solutions Drive,3733.84,41250,3454,0.0837,SMS Campaigns,Large Farm - New,Herbicides,NEUTRAL,0.969748557
17-02-2024,11:08:56,FALSE,4,Excellent results with my bonsai - saw improvement in just 20 days,R4OJEV5ZCZWZ5,70,Life saver for plants,a2fdb454-ea0c-4dcf-a7c4-70af8bdd8c88,Monsoon Harvest Boost 2024,2463.53,83710,1458,0.0174,Search Ads,Retailer - Tier 2,Fungicides,POSITIVE,0.970469713
29-10-2023,11:13:40,TRUE,4,Wonderful product! My orchids looking healthier,RYD17D0BT6OM8,11,Highly recommended,257e651c-ce87-49bf-b08d-98b7d0fde706,Organic Growth Initiative,688.21,51272,4133,0.0806,Referral,Large Farm - New,Insecticides,POSITIVE,0.989677072
17-06-2023,10:00:22,FALSE,5,Works exactly as described on my bonsai - pest-free now,RZHR5WT08Z70I,152,Effective product,cf2eac1a-9e68-44b2-ad1f-b56f0018d425,Organic Growth Initiative,3569.99,5897,394,0.0668,Offline Events,Large Farm - New,Plant Nutrients,POSITIVE,0.863909662
22-11-2023,05:14:14,TRUE,3,Moderate results with my succulents - slight growth,RDJH5PMANN9L4,51,Moderate effect,a80f2dba-f60b-4799-a820-5eda4aa4961b,Farmer Connect Program,3607.89,16431,588,0.0358,Social Media,Small Farm - New,Seeds,POSITIVE,0.887961984
15-11-2025,04:33:18,TRUE,1,My terrace garden actually got worse after using this,R7XB0OWUO53IQ,44,No results,975aea99-534c-4f9f-9cc7-0bab5695ab4f,Organic Growth Initiative,3239.47,60867,2435,0.04,Search Ads,Large Farm - Returning,Fungicides,NEGATIVE,0.979940474
15-10-2025,00:29:31,FALSE,2,Overpriced and ineffective for terrace garden,R1UN6CFMV3T6E,96,No results,749eaf7b-9703-4206-9f6f-39dea24df42d,Organic Growth Initiative,4186.76,91426,3927,0.043,SMS Campaigns,Large Farm - Returning,Digital Tools,NEGATIVE,0.975532949
02-06-2024,19:44:54,TRUE,4,Excellent results with my herb garden - saw improvement in just 20 days,RO6DC1OUZ4X4E,96,Highly recommended,6118818a-bdbb-4753-98c1-b923dbf237a5,Monsoon Harvest Boost 2024,1344.98,42187,111,0.0026,Offline Events,Retailer - Tier 2,Plant Nutrients,POSITIVE,0.983573794
22-01-2023,03:37:19,TRUE,4,This product saved my dying succulents - now they're more vibrant colors,RHNN5TWM0XIGH,140,Life saver for plants,96a5a1a4-27cf-4aec-a837-0245179cdb13,Monsoon Harvest Boost 2024,3769.58,43026,1983,0.0461,Search Ads,Large Farm - New,Fungicides,POSITIVE,0.984088302
26-11-2023,11:54:27,FALSE,5,Visible difference in my tulsi after 3 weeks,RBZQ0E1JTSYMW,96,Great buy,614dd243-64ac-4c56-89be-fe67ffe5253f,Pest Control Solutions Drive,3290.25,60796,2802,0.0461,Search Ads,Small Farm - New,Insecticides,NEUTRAL,0.934920013
15-06-2023,06:42:56,TRUE,5,This product saved my dying herb garden - now they're growing vigorously,RCMSJD3WHTQE9,193,Highly recommended,1bbe4064-5290-48bd-8adb-eef27c11d738,Pest Control Solutions Drive,647.69,52497,1776,0.0338,Direct Traffic,Small Farm - Returning,Digital Tools,POSITIVE,0.987365484
17-02-2025,16:02:41,TRUE,4,My money plants have never looked better - more vibrant colors,R1XUHIX6KQ4DL,87,Happy with purchase,1167d40d-0d57-49de-85f1-05f23e2d5b6d,Farmer Connect Program,4412.88,55875,4998,0.0894,Offline Events,Small Farm - Returning,Herbicides,POSITIVE,0.985254347
06-03-2024,19:43:40,FALSE,3,My bonsai are doing okay but not exceptional,RAPUPXM7MACOZ,149,Moderate effect,d43fdcb5-bbb1-4d62-8e05-42f17b349edc,Farmer Connect Program,2735.33,84476,2650,0.0314,Offline Events,Small Farm - New,Herbicides,NEGATIVE,0.556656599
24-03-2022,10:24:23,TRUE,5,Works exactly as described on my succulents - producing more flowers,RO7R5A9UOAR1T,99,Great buy,5e921c71-a88b-415a-8046-fd634af7b006,Farmer Connect Program,4346.78,97926,4612,0.0471,SMS Campaigns,Small Farm - Returning,Digital Tools,POSITIVE,0.879524291
07-05-2024,16:41:49,TRUE,5,Excellent results with my herb garden - saw improvement in just 21 days,R1Q7VUF8MPDLQ,96,Highly recommended,392684bc-1beb-40e0-b2a7-758c15c1ce50,Pest Control Solutions Drive,1506.18,24255,315,0.013,Email Marketing,Small Farm - Returning,Digital Tools,POSITIVE,0.983835697
07-01-2025,11:08:04,TRUE,5,lawn responded beautifully to this treatment,RX1XLRMUASJ2P,137,Great buy,598d6d4e-31d9-47ee-867d-16b4f00b2b43,Pest Control Solutions Drive,4787.09,69236,568,0.0082,SMS Campaigns,Retailer - Tier 1,Insecticides,POSITIVE,0.942397058
15-03-2025,05:02:16,TRUE,5,Visible difference in my fruit trees after 3 weeks,RMHKRN4C8NX81,132,Happy with purchase,5e7cc702-d92a-4e27-a500-d119b31dad5a,YieldMax Pro Launch,4583.87,15860,800,0.0504,Search Ads,Retailer - Tier 1,Digital Tools,NEUTRAL,0.950029254
09-10-2024,02:43:54,TRUE,2,Would not recommend for lawn - growth stunted,R6IY6YJ02ORVF,6,No results,a4cc05fc-3beb-4b12-bc43-bc3252559314,Pest Control Solutions Drive,2711.88,93109,3575,0.0384,Offline Events,Small Farm - New,Digital Tools,NEGATIVE,0.925896645
30-06-2025,08:11:18,TRUE,5,"My rose plants are thriving with this product, looking healthier",R89DMF0OJNMRL,72,Highly recommended,9f6b74d9-cdae-4854-aeb5-56fdcb189c5e,Organic Growth Initiative,4643.84,14911,603,0.0404,SMS Campaigns,Retailer - Tier 2,Herbicides,POSITIVE,0.988096356
31-07-2022,20:40:09,TRUE,2,My flowering plants actually got worse after using this,RQSUAMAVYVNY0,21,No results,9b90bd20-a59f-47f1-8362-59d8da223be1,Pest Control Solutions Drive,660.01,1659,156,0.094,Referral,Large Farm - Returning,Plant Nutrients,NEGATIVE,0.978179038
16-08-2024,07:08:12,TRUE,5,Significant improvement in fruit trees health and flowering,RU66SUUXZGJA2,25,Visible improvement,e45441ed-434d-4861-9294-95663a04d54a,Pest Control Solutions Drive,3641.67,64857,2720,0.0419,Search Ads,Small Farm - Returning,Digital Tools,POSITIVE,0.96795851
13-12-2024,05:59:34,TRUE,4,Visible difference in my marigold after 3 weeks,RLKDBF087QFU4,155,Effective product,09a22b3d-753c-4983-a9db-10c7e2eeb2d3,YieldMax Pro Launch,2341.1,48020,2512,0.0523,Direct Traffic,Retailer - Tier 1,Fungicides,NEUTRAL,0.942578018
29-04-2022,18:43:26,FALSE,5,Wonderful product! My tulsi fruiting abundantly,RQWUMTKR719WJ,101,Highly recommended,5f43be01-cc3a-4bbb-86d6-b6a9b863de68,Organic Growth Initiative,1992.87,78280,2393,0.0306,Email Marketing,Large Farm - Returning,Plant Nutrients,POSITIVE,0.989062488
29-05-2024,19:19:43,TRUE,4,Visible difference in my succulents after 4 weeks,RYNYQHC7H2D17,133,Happy with purchase,3399aeea-14f6-4f83-99f0-b474f4bfaaad,YieldMax Pro Launch,2374.89,60591,390,0.0064,Social Media,Retailer - Tier 2,Herbicides,NEUTRAL,0.934012711
22-07-2023,11:15:03,TRUE,5,tulsi responded beautifully to this treatment,RLW29Z8ETCSV0,40,Happy with purchase,4f1bbf05-308a-4df2-afa1-22492a5597e9,YieldMax Pro Launch,869.75,11104,1063,0.0957,Offline Events,Large Farm - New,Insecticides,POSITIVE,0.928934693
24-11-2022,07:36:45,TRUE,4,Visible difference in my succulents after 3 weeks,RLNE84L4IW55X,96,Effective product,a3aadd88-9da7-43de-9ac5-e5fec11d5d6c,YieldMax Pro Launch,3016.82,74872,162,0.0022,Offline Events,Retailer - Tier 2,Digital Tools,NEUTRAL,0.940584123
01-10-2023,02:29:53,TRUE,3,Works somewhat for fruit trees but needs improvement,RLST6N9QCGL8D,121,Average product,36d5ee08-ccd6-4d3a-9f30-965c23e3a373,Monsoon Harvest Boost 2024,1051.63,67107,3448,0.0514,SMS Campaigns,Small Farm - Returning,Plant Nutrients,POSITIVE,0.553769529
02-11-2025,04:25:44,TRUE,1,Would not recommend for marigold - showing no growth,RLTWRNID1J8SS,196,Disappointed,56ad1192-e34b-46b3-b1a2-0a121fde603f,Organic Growth Initiative,2965.79,98175,4729,0.0482,Social Media,Large Farm - Returning,Insecticides,NEGATIVE,0.955016851
01-03-2025,05:07:13,TRUE,4,The indoor plants in my garden are now blooming continuously thanks to this product,RSK40NOBD5N9U,142,Great buy,4907b67f-30f6-427d-870f-8f59cbc407ce,Farmer Connect Program,1859.94,37118,2797,0.0754,Direct Traffic,Small Farm - Returning,Seeds,POSITIVE,0.987696052
03-08-2022,11:34:02,TRUE,5,Works exactly as described on my lawn - greener than ever,RUNQGP57ECJPP,96,Effective product,324bd8bf-a884-4a4b-97f1-a316ba581f2a,YieldMax Pro Launch,4824.62,1693,33,0.0195,SMS Campaigns,Small Farm - Returning,Seeds,POSITIVE,0.967489481
15-09-2023,09:07:22,TRUE,4,Visible difference in my indoor plants after 2 weeks,RMIPLYTNF7NSA,61,Effective product,5ec86087-746a-4947-8668-247c50acf3fb,Farmer Connect Program,2577.21,92547,1907,0.0206,Referral,Small Farm - Returning,Digital Tools,NEUTRAL,0.958527505
15-03-2024,06:50:49,TRUE,4,hibiscus responded beautifully to this treatment,R0PXJQKKCT8YG,75,Happy with purchase,6256aa2b-10fb-450e-8cff-c562119bc02f,Farmer Connect Program,73.02,23942,1677,0.07,Referral,Small Farm - New,Plant Nutrients,POSITIVE,0.982825458
09-08-2023,18:34:18,TRUE,4,Works exactly as described on my money plants - more vibrant colors,RKRRYGGL042MZ,96,Effective product,44125f45-8202-4660-aa45-3b5b8369537f,Organic Growth Initiative,2091.51,47281,4241,0.0897,Referral,Small Farm - New,Digital Tools,POSITIVE,0.804296374
21-10-2025,06:31:35,TRUE,4,This product saved my dying flowering plants - now they're looking healthier,RK6QX6Q8898UU,195,Life saver for plants,5c0bffe6-344e-4f6a-bbb5-b4265764df08,Pest Control Solutions Drive,3905.75,16712,170,0.0102,Offline Events,Retailer - Tier 2,Seeds,POSITIVE,0.98331213
30-09-2025,13:35:06,TRUE,1,No visible change in my tulsi condition,RWVHZWA7K1SHJ,80,Disappointed,d845f556-c74f-41bf-bf28-b30338d78191,Organic Growth Initiative,1998.9,90959,1441,0.0158,Direct Traffic,Small Farm - New,Digital Tools,NEUTRAL,0.820326805
08-02-2023,10:20:47,TRUE,4,Visible difference in my succulents after 4 weeks,R699YC6FFRDEG,60,Happy with purchase,312cc22e-7fec-4ab1-ab3f-5e1f35861f54,Pest Control Solutions Drive,4897.4,90916,1882,0.0207,SMS Campaigns,Small Farm - New,Digital Tools,NEUTRAL,0.934012711
16-02-2024,02:21:25,TRUE,5,Wonderful product! My fruit trees looking healthier,R4WMJBH9U1357,143,Amazing results!,2d4c7049-4153-4bf9-8948-b515c9931871,YieldMax Pro Launch,4202.91,13622,931,0.0683,Offline Events,Large Farm - New,Herbicides,POSITIVE,0.986585736
05-10-2024,09:21:21,TRUE,5,Excellent results with my terrace garden - saw improvement in just 13 days,RJZABIRG2MGYV,58,Highly recommended,89fa2ab5-b159-4bc9-a552-a30984ae4ba7,YieldMax Pro Launch,3174.8,75925,3325,0.0438,SMS Campaigns,Small Farm - New,Fungicides,POSITIVE,0.983969331
29-12-2025,07:52:34,TRUE,5,herb garden responded beautifully to this treatment,RDLYE60QNXP26,21,Happy with purchase,f9e27993-bed3-4ca0-aae6-ea3a29fa8ad5,Monsoon Harvest Boost 2024,365.77,63021,4502,0.0714,Social Media,Small Farm - New,Seeds,POSITIVE,0.977371335
23-07-2022,22:21:55,TRUE,4,Significant improvement in hibiscus health and leaf color,RI61CWVGVXJ4Y,79,Works well,45916b5a-c3a5-4c84-b83a-2df0fe54fd3f,Pest Control Solutions Drive,2974.61,60840,4630,0.0761,Direct Traffic,Retailer - Tier 1,Digital Tools,POSITIVE,0.979409397
08-02-2023,14:18:31,TRUE,2,False claims - my lawn show no difference,R50IR4AJOHRAR,96,False claims,a8d89adf-1551-414f-b96d-71191ce44c33,Farmer Connect Program,1194.52,1946,150,0.0771,Search Ads,Small Farm - Returning,Seeds,NEGATIVE,0.668218851
08-01-2023,03:30:42,TRUE,4,Significant improvement in vegetables health and leaf color,RISMO9NJ96243,136,Visible improvement,6a7fe80f-b605-49a7-b993-7ffb0c1e4c34,Farmer Connect Program,2291.2,92812,4040,0.0435,Email Marketing,Large Farm - New,Fungicides,POSITIVE,0.978192806
23-01-2022,20:58:55,TRUE,4,indoor plants responded beautifully to this treatment,RHCBSZGSBUY2R,196,Great buy,c5a108fc-e2ab-45a1-b1b5-7fc1e15589aa,Farmer Connect Program,2377.23,26191,1034,0.0395,SMS Campaigns,Large Farm - Returning,Fungicides,POSITIVE,0.972391665
26-05-2022,23:05:38,TRUE,5,My money plants have never looked better - producing more flowers,RIZHOBBM1XI9M,3,Happy with purchase,d1effae7-0820-416a-a33c-a54073026c0e,Organic Growth Initiative,4443.22,88385,1794,0.0203,Social Media,Small Farm - Returning,Digital Tools,POSITIVE,0.983661354
09-01-2024,07:22:30,TRUE,5,"My orchids are thriving with this product, producing more flowers",RO5R8HOCYR2C5,96,Highly recommended,4583faa8-9081-4b62-adb4-efa0fc59bff6,Monsoon Harvest Boost 2024,672.85,31497,1307,0.0415,Referral,Retailer - Tier 2,Herbicides,POSITIVE,0.988839924
11-11-2023,15:10:56,TRUE,4,Significant improvement in rose plants health and leaf color,RKJHKJBGVLU5J,187,Visible improvement,8a0ef992-3943-4ec0-8614-aa0536f47ed5,Organic Growth Initiative,4106.12,71989,3017,0.0419,Direct Traffic,Small Farm - New,Digital Tools,POSITIVE,0.981369734
17-04-2024,05:45:19,TRUE,4,This product saved my dying orchids - now they're fruiting abundantly,RT6OR5AEB3N1X,99,Highly recommended,bd77781b-34b1-43c6-931c-9f882320a3c4,Monsoon Harvest Boost 2024,1050.29,64618,1579,0.0244,Social Media,Small Farm - New,Plant Nutrients,POSITIVE,0.985487878
13-12-2025,05:23:57,TRUE,5,This product saved my dying rose plants - now they're growing vigorously,RW2S2KXEDPT91,98,Amazing results!,6b940262-587f-4e08-afee-e43f9d2eca91,Organic Growth Initiative,435.78,29298,2137,0.0729,Social Media,Small Farm - New,Digital Tools,POSITIVE,0.987205863
19-09-2024,01:38:22,TRUE,4,Wonderful product! My orchids growing faster,RKOPF3SJINJLX,96,Highly recommended,1e885e4f-0c7c-4b20-a147-446c10433330,Farmer Connect Program,4957.74,43553,3055,0.0701,Direct Traffic,Retailer - Tier 2,Seeds,POSITIVE,0.989155114
27-11-2023,04:00:04,FALSE,4,Works exactly as described on my orchids - growing faster,RY01A04W0Z7BR,39,Happy with purchase,0a78f595-4fdf-4c3d-9e1f-558fddff18c4,Farmer Connect Program,2580.79,75798,4692,0.0619,Email Marketing,Small Farm - New,Fungicides,POSITIVE,0.966950536
03-06-2024,00:16:42,TRUE,5,The marigold in my garden are now greener than ever thanks to this product,RXQQS6TOKWLAQ,30,Great buy,037c663d-e301-4a0c-860e-708587d56499,YieldMax Pro Launch,438.46,8329,799,0.0959,Search Ads,Large Farm - New,Seeds,POSITIVE,0.988216221
05-03-2022,23:23:08,TRUE,1,This product damaged my herb garden - now they're getting infected,RBKBP5OZYRK3F,67,Damaged my plants,a27defef-ae8b-424d-96c6-f478dafa8ee0,Pest Control Solutions Drive,704.34,11819,984,0.0833,Referral,Retailer - Tier 2,Fungicides,NEGATIVE,0.978513122
06-06-2024,12:45:06,TRUE,5,Wonderful product! My money plants recovered completely,R7MQ82RBX3OFC,113,Life saver for plants,46484d3d-5c52-4563-8e02-c1f03aa34279,Organic Growth Initiative,2989.69,4172,404,0.0968,Search Ads,Small Farm - Returning,Herbicides,POSITIVE,0.985841811
24-06-2022,13:31:19,FALSE,5,Visible difference in my rose plants after 4 weeks,RQ8M5TACSAGBQ,96,Effective product,55485faa-32e7-4a27-a7ed-7792ca3c2551,Pest Control Solutions Drive,2754.8,99350,2128,0.0214,Referral,Large Farm - Returning,Plant Nutrients,NEUTRAL,0.905005097
18-03-2023,04:47:32,TRUE,4,The flowering plants in my garden are now growing faster thanks to this product,R7P9GY2NNWC3A,47,Happy with purchase,4265576a-e9d1-4702-9c8e-8df574fe04f2,Pest Control Solutions Drive,4899.97,67655,825,0.0122,Search Ads,Large Farm - Returning,Plant Nutrients,POSITIVE,0.985623598
02-03-2025,08:53:51,TRUE,5,Excellent results with my lawn - saw improvement in just 7 days,R5CCM8ZITMVWT,186,Life saver for plants,0b44a2d9-fb1e-4597-9c84-15a25bda56f4,Farmer Connect Program,4748.13,30567,631,0.0206,Search Ads,Large Farm - Returning,Digital Tools,POSITIVE,0.977616668
22-04-2024,07:56:22,TRUE,4,Visible difference in my flowering plants after 2 weeks,R4NKO74OWWFWR,37,Effective product,5cd70a4e-59c4-4366-bf93-093a69a58fe1,Pest Control Solutions Drive,1621.61,74051,4376,0.0591,Offline Events,Small Farm - New,Insecticides,NEUTRAL,0.921043694
15-06-2022,20:43:39,TRUE,5,Significant improvement in marigold health and leaf color,R40ZMLML802S4,41,Visible improvement,d4326de8-ce65-4678-8ae2-8e4b217e14bf,YieldMax Pro Launch,3574.49,50015,1517,0.0303,SMS Campaigns,Large Farm - Returning,Seeds,POSITIVE,0.968069196
12-11-2022,02:11:01,TRUE,4,Excellent results with my flowering plants - saw improvement in just 21 days,RR2XZVHBG8E1Q,180,Highly recommended,b86417de-aa3a-4655-9aef-5049c34918b0,Organic Growth Initiative,2001.05,98316,4695,0.0478,Referral,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.982637942
16-02-2025,01:07:38,TRUE,1,No visible change in my bonsai condition,R1DRY6FVRA5AX,199,Not effective,4d94b3fb-79e4-4632-ba19-1cba49c78ff3,Pest Control Solutions Drive,2344.72,85685,3710,0.0433,Social Media,Retailer - Tier 2,Plant Nutrients,NEUTRAL,0.564387977
12-01-2025,00:56:08,TRUE,4,Significant improvement in flowering plants health and flowering,RWV3BNP5Q3PM3,96,Works well,45157eca-7b30-4c8c-be9e-dadb46f022bb,Farmer Connect Program,3079.76,21958,1561,0.0711,Referral,Large Farm - Returning,Fungicides,POSITIVE,0.964897692
24-04-2023,13:23:29,TRUE,3,My orchids are doing okay but not exceptional,RBRGM447M9GUJ,113,Moderate effect,1c3be4bc-9588-4b4c-872c-8abbedf5051c,Farmer Connect Program,4419.38,32179,898,0.0279,Referral,Retailer - Tier 2,Seeds,NEGATIVE,0.682356179
27-03-2022,12:55:56,TRUE,4,Works exactly as described on my fruit trees - growing faster,RN1UOUAX1F6OL,96,Great buy,f72ea49c-8439-4076-a156-6f3e1d4469a0,Farmer Connect Program,3947.17,24254,1875,0.0773,Offline Events,Retailer - Tier 1,Herbicides,POSITIVE,0.941512704
02-01-2024,09:19:27,TRUE,5,This product saved my dying terrace garden - now they're growing vigorously,R4P9IIPM3QMZH,33,Highly recommended,a507c636-c7f5-4672-a52e-d3178647bd13,Organic Growth Initiative,2163.92,42482,2137,0.0503,Referral,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.986413121
28-10-2022,16:16:11,TRUE,5,My lawn have never looked better - more vibrant colors,R00M4USZECKM0,1,Effective product,dc0ad38e-570f-4a28-8d9c-aa87bda5f443,Organic Growth Initiative,1309.37,9891,325,0.0329,Search Ads,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.985033453
19-07-2025,07:15:37,TRUE,5,Significant improvement in terrace garden health and growth,RCOWSNHMWJCSE,175,Visible improvement,63ef5512-0e16-4c14-89b5-4d5a82968912,Farmer Connect Program,1531.75,96022,2594,0.027,Referral,Retailer - Tier 1,Fungicides,POSITIVE,0.985441804
15-09-2022,19:47:27,TRUE,5,Wonderful product! My hibiscus pest-free now,RKELVRPB1EH8G,96,Highly recommended,596c05bd-2c8c-4f18-a8cd-4a2740a9f0c7,Pest Control Solutions Drive,2649.25,23939,469,0.0196,Search Ads,Small Farm - New,Insecticides,POSITIVE,0.982770681
11-02-2025,19:22:55,FALSE,4,My money plants have never looked better - looking healthier,RVBBR3ZIZ71DV,11,Happy with purchase,f21ac7d6-63f6-4041-9616-7dc25166d213,Monsoon Harvest Boost 2024,1589.36,6771,618,0.0913,SMS Campaigns,Small Farm - New,Herbicides,POSITIVE,0.983045459
06-03-2023,18:14:32,TRUE,5,The rose plants in my garden are now fruiting abundantly thanks to this product,RJRO954YK3JJ9,33,Great buy,3fb759ac-a907-4b0e-802d-f4a0674d3d8d,Farmer Connect Program,1261.88,10337,647,0.0626,Referral,Large Farm - New,Plant Nutrients,POSITIVE,0.987649262
16-10-2025,13:10:25,TRUE,4,Significant improvement in hibiscus health and fruit production,RLUPMBTPOJZRG,181,Visible improvement,28cea9bf-aecb-46d8-9650-c1ff4481ab38,Monsoon Harvest Boost 2024,4073.61,92566,3846,0.0415,Social Media,Large Farm - Returning,Herbicides,POSITIVE,0.982167363
02-09-2023,01:41:13,FALSE,2,False claims - my fruit trees show no difference,R6XBUBH24HUAC,77,False claims,7e8738ee-1886-4874-bf21-33a3717da28d,Pest Control Solutions Drive,2564.35,54174,886,0.0164,Search Ads,Retailer - Tier 1,Digital Tools,NEGATIVE,0.667177916
